"","B cell","blood","endo1","endo2","endo3","fib1","fib2","fib3","mac1","mac2","mac3","mac4","mural/peri","nphil","T/NK cell"
"AGO2",0.913369713506139,0.144480046606467,0.716688368055556,0.779279279279279,0.428571428571429,1.21571006377353,1.42744755244755,0.736461347664324,1.35393124303677,0.795571663174585,1.69423318319427,2.30315242701057,0.483763132760267,0.265356645520656,0.952869931542917
"PTK2",0.584583901773533,0.374308185260705,4.375,4.53603603603604,3.99107142857143,2.88673199564473,2.54010052447552,1.98119057461761,1.6106955276142,1.11223738603545,0.579635235915233,0.506716818914562,2.35530085959885,0.0157821445149311,0.146656134807794
"ARC",0.00136425648021828,0.0314593649868919,0.0133463541666667,0.0135135135135135,0,0.286140923938404,0.27611451048951,0.112546506821,0.0960130510902435,0.0571380032844442,0.0149892933618844,0.00797062511194698,0.106972301814709,0.000464180721027387,0.00579252238020011
"PSCA",0.000682128240109141,0.00101951645790853,0.000759548611111111,0,0,0.00239539586249806,0.00295017482517483,0.000620090946672179,0.0104647461403788,0.00515317968174868,0.00767924388983239,0.00277628515135232,0,0.000154726907009129,0.000526592943654555
"LYNX1",0,0.0150014564520827,0.0106336805555556,0.0810810810810811,0.00892857142857143,0.0559029398040131,0.0973557692307692,0.0271806531624638,0.0186216775425752,0.0142703437340733,0.00465184966403308,0.00403009134873724,0.0176695319961796,0.000232090360513693,0.000789889415481833
"LY6D",0,0.00538887270608797,0,0,0,0.00124436148701198,0.0469842657342657,0.00020669698222406,3.97899092790068e-05,5.66283481510844e-05,0,0,0.00429799426934097,0,8.77654906090925e-05
"LY6E",0.235334242837653,0.883629478590154,0.836263020833333,1.68918918918919,0.383928571428571,3.20699953336444,3.49606643356643,1.27294336502687,0.366345694731816,0.673480944560847,0.537547072288267,0.591169622066989,0.148997134670487,0.169503326628501,0.404072318764262
"MAFA",0.0320600272851296,0.00509758228954267,0.00455729166666667,0,0.0178571428571429,0.00783947736817545,0.0261145104895105,0.00237701529557668,0.00954957822696164,0.008720765615267,0.0205272096285904,0.0243596632634784,0.0219675262655205,0.000928361442054773,0.0117605757416184
"GSDMD",0.0559345156889495,0.125546169531022,0.336588541666667,0.495495495495495,0.142857142857143,0.406066262249183,0.347683566433566,0.161843737081439,0.239694413496737,0.161277535534288,0.191685741711585,0.161114096363962,0.100764087870105,0.013151787095776,0.0938213094611199
"NAPRT",0.0429740791268759,0.0511214681036994,0.167209201388889,0.171171171171171,0.0535714285714286,0.10231762326956,0.0882867132867133,0.0955973542786275,0.226046474614038,0.176397304490628,0.165620615816289,0.212520150456744,0.0697230181470869,0.00827788952498839,0.0312445146568369
"PYCR3",0.014324693042292,0.0184969414506263,0.0142144097222222,0.0540540540540541,0,0.0384818789858454,0.0562718531468531,0.0228400165357586,0.00732134330733726,0.00883402231156917,0.00531639961603781,0.00232849722371485,0.00955109837631328,0.000232090360513693,0.00526592943654555
"SCRIB",0.0122783083219645,0.0135450043693562,0.0574001736111111,0.0630630630630631,0.0178571428571429,0.0633691087260849,0.0572552447552448,0.045163290615957,0.0570985198153748,0.0466617588764936,0.0429742302296389,0.0346587855991402,0.0248328557784145,0.000618907628036516,0.0200982973494822
"PUF60",0.1268758526603,0.161229245557821,0.30078125,0.468468468468468,0.1875,0.497464613470213,0.534855769230769,0.352211657709797,0.2572019735795,0.289880514185401,0.253931920549361,0.209385634963281,0.264565425023878,0.00711743772241993,0.116815868000702
"PLEC",0.131650750341064,0.272356539469851,0.739366319444444,1.11261261261261,0.232142857142857,0.63739306268471,0.78791520979021,0.487184787102108,1.13787203565176,1.22119032787814,0.849368677545596,0.922264015762135,0.347659980897803,0.0215070400742689,0.214586624539231
"EXOSC4",0.0272851296043656,0.0403437226915234,0.0532769097222222,0.0810810810810811,0.0178571428571429,0.124498366775548,0.133304195804196,0.0706903679206284,0.058332007003024,0.0765048983521151,0.0519087351399247,0.0441518896650546,0.0410697230181471,0.0187219557481046,0.0136036510444093
"CYC1",0.101637107776262,0.229973783862511,0.229709201388889,0.671171171171171,0.241071428571429,0.498988956291803,0.609702797202797,0.395514675485738,0.290744867101703,0.34203522283255,0.301188806025253,0.206698907397457,0.427889207258835,0.00332662850069627,0.0762682113393014
"SHARPIN",0.082537517053206,0.127148266822022,0.169270833333333,0.436936936936937,0.0535714285714286,0.276123813967958,0.321350524475524,0.224679619677553,0.196562151838294,0.183136077920607,0.15712914420734,0.110961848468565,0.136103151862464,0.00549280519882408,0.0856591188344743
"HSF1",0.157571623465211,0.0712205068453248,0.453450520833333,0.369369369369369,0.223214285714286,0.261004821900762,0.310096153846154,0.203803224472923,0.263488779245583,0.219095078996546,0.23303551650299,0.276464266523375,0.17956064947469,0.00727216462942906,0.164560294892048
"VPS28",0.275579809004093,0.487474512088552,0.717881944444444,1.49099099099099,0.330357142857143,1.19688909628247,1.43247377622378,0.880219098801157,0.809326754734999,0.783962851803613,0.775086760688178,0.581049614902382,0.620821394460363,0.0355871886120996,0.294365455502896
"DOCK8",1.57980900409277,0.12321584619866,0.195203993055556,1.73873873873874,0.116071428571429,0.124747239072951,0.414007867132867,0.0733774286895411,3.61089447716059,3.05249447873606,3.54426641069187,4.66308436324557,0.918338108882522,1.34643354479344,1.777953308759
"KANK1",0.0954979536152797,0.0878240605884066,0.145833333333333,0.148648648648649,0.392857142857143,0.178565873386219,0.113090034965035,0.864406779661017,0.238659875855483,0.236253468486324,0.128036624086244,0.141859215475551,0.374880611270296,0.0107535200371345,0.210549411971213
"SMARCA2",0.887448840381992,0.275269443635304,1.69596354166667,1.59009009009009,1.30357142857143,1.57253072017421,1.71536276223776,1.16721785861926,2.31903549259908,1.17588764935727,1.73536144133501,1.6159770732581,0.649474689589303,0.136701222342565,1.56836931718448
"RFX3",1.1193724420191,0.190649577628896,2.52452256944444,1.67567567567568,1.16071428571429,1.6574272826256,1.50437062937063,0.637143447705663,1.50620722584752,0.760801857409819,1.11585320829949,1.50152247895397,0.607449856733524,0.139795760482748,1.42838335966298
"GLIS3",0.0163710777626194,0.371686571511797,1.1865234375,3.28378378378378,0.267857142857143,9.06038264115726,2.39281031468531,1.73759818106656,1.29496259748528,0.802989976782377,0.456028944842354,0.274762672398352,0.371537726838586,0.0167105059569859,0.068281551693874
"SLC1A1",0.0122783083219645,0.0448587241479755,0.331922743055556,0.13963963963964,0.321428571428571,0.226878208119459,1.48382867132867,0.112443158329888,0.0141254177940474,0.00957019083753327,0.0019198109724581,0.00268672756582483,0.0711556829035339,0.000928361442054773,0.0219413726522731
"PLPP6",0.00204638472032742,0.00786484124672298,0.0264756944444444,0.0225225225225225,0.00892857142857143,0.0338466324467258,0.0433784965034965,0.0227366680446465,0.0297230622314181,0.0199331785491817,0.00856531049250535,0.00483610961848469,0.0152817574021012,0.000541544174531951,0.004739336492891
"CDC37L1",0.132332878581173,0.0881153510049519,0.223958333333333,0.324324324324324,0.0982142857142857,0.442339399595582,0.630026223776224,0.252170318313353,0.15904026738819,0.137550257658984,0.136306579044525,0.128336020060899,0.180038204393505,0.0117592449326938,0.213006845708268
"JAK2",0.321282401091405,0.181328284299447,0.614583333333333,0.558558558558559,0.339285714285714,2.57305957380619,1.21973339160839,0.487494832575444,1.64085627884768,1.25448779659097,1.15816288857712,1.29509224431309,0.782712511938873,0.154262726288102,0.252676847463577
"CD274",0.0354706684856753,0.00757355083017769,0.0315755208333333,0.045045045045045,0.00892857142857143,0.0449214496811324,0.0437062937062937,0.00754443985117817,0.0691150724176349,0.0618381561809842,0.0416451303256295,0.00761239476983701,0.00716332378223496,0.0553922327092681,0.0167632087063367
"PDCD1LG2",0.0238744884038199,0.0272356539469851,0.0419921875,0.00900900900900901,0.0178571428571429,0.10026442681599,0.076486013986014,0.0513642000826788,0.284418271526341,0.130301829095645,0.0677102562209259,0.00743327959878202,0.0257879656160458,0.00611171282686059,0.0035106196243637
"ERMP1",0.191678035470668,0.0656859889309642,0.394856770833333,0.216216216216216,0.0982142857142857,0.270990822834033,0.26486013986014,0.186440677966102,0.291898774470794,0.166827113653095,0.169386398877649,0.12152964356081,0.127029608404967,0.00820052607148383,0.191416535018431
"MLANA",0.0204638472032742,0.00422371103990679,0.0207248263888889,0.0135135135135135,0,0.0162389174055063,0.0121284965034965,0.0149855312112443,0.0139662581569314,0.00526643637805085,0.00886066602672968,0.00680637650008956,0.0143266475644699,0.000541544174531951,0.0296647358258733
"IL33",0.0034106412005457,0.0511214681036994,1.58441840277778,0.716216216216216,0.169642857142857,0.16988645201431,0.00185751748251748,0.576271186440678,0.00282508355880949,0.00249164731864772,0.00214132762312634,0.00295540032240731,0.0124164278892073,0.00100572489555934,0.00166754432157276
"KDM4C",1.59004092769441,0.222400233032333,0.962782118055556,1.04054054054054,0.625,1.57617047752372,1.67111013986014,0.761264985531211,2.90215661308292,1.8874794722238,2.47227349922469,2.52274762672398,0.446991404011461,0.0951570478106143,1.37300333508864
"NFIB",0.014324693042292,0.721963297407515,6.6630859375,7.4954954954955,6.10714285714286,6.92686265360087,3.68553321678322,4.50072343943778,0.0323491962438326,0.0357891160314854,0.0228162150188289,0.0186279777897188,3.11604584527221,0.00874207024601578,0.0154467263472003
"ZDHHC21",0.306275579809004,0.0624817943489659,0.351128472222222,0.711711711711712,0.455357142857143,0.4026442681599,0.480441433566434,0.367403885903266,0.488580296036925,0.350869245144119,0.151074355755741,0.115260612573885,0.265042979942693,0.00410026303574192,0.105757416183956
"PSIP1",0.478854024556617,0.217011360326245,0.781467013888889,1.01351351351351,0.5,1.14826567117748,1.3316215034965,0.856345597354279,0.39905300015916,0.262415765332125,0.362401240493244,0.262851513523195,0.645654250238777,0.0355871886120996,0.795857468843251
"SH3GL2",0.00272851296043656,0.00611709874745121,0.00314670138888889,0,0,0.056307357287292,0.0528846153846154,0.0676932616783795,0.0075600827630113,0.00351095758536724,0.00406113859558443,0.00411964893426473,0.00143266475644699,0.000232090360513693,0.00105318588730911
"RRAGA",0.0648021828103684,0.156422953684824,0.277777777777778,0.504504504504504,0.276785714285714,0.618696531342355,0.655266608391608,0.554568003307152,0.221072735954162,0.223115691715273,0.161337960570036,0.108364678488268,0.294651384909265,0.00843261643199752,0.0636299806915921
"PLIN2",0.171896316507503,0.126128750364113,0.488389756944444,0.468468468468468,0.151785714285714,0.430237984134391,0.303868006993007,0.680859859446052,2.01185739296514,3.59737244464579,3.45743188362992,1.93748880530181,0.117478510028653,0.102042395172521,0.371686852729507
"ACER2",0.0463847203274216,0.013253713952811,0.315212673611111,0.162162162162162,0.348214285714286,0.098491211696998,0.100633741258741,0.100971475816453,0.104050612764603,0.0418483492836514,0.0386177360998302,0.0221207236252911,0.174307545367717,0.000773634535045644,0.0909250482710198
"MLLT3",0.124147339699864,0.133556655986018,0.611002604166667,0.261261261261261,0.973214285714286,0.959931560118214,0.686625874125874,0.626188507647788,0.420738500716218,0.245993544368311,0.255925570405375,0.174816406949669,0.569723018147087,0.0069627108154108,2.32859399684044
"HACD4",0.0600272851296044,0.0461695310224294,0.0425347222222222,0.0135135135135135,0.0178571428571429,0.164069062062529,0.104020979020979,0.118230673832162,0.320189399968168,0.251259980746362,0.261389647788525,0.446175891097976,0.190066857688634,0.0570942286863686,0.107424960505529
"IFNE",0.000682128240109141,0.000291290416545296,0,0,0,0.00429304713019132,0.0073208041958042,0.000516742455560149,7.95798185580137e-05,0.000169885044453253,7.38388835560806e-05,8.95575855274942e-05,0,0,0
"MTAP",0.225784447476125,0.142732304107195,0.589301215277778,0.63963963963964,0.241071428571429,1.03795302535387,0.957495629370629,0.631665977676726,0.548026420499761,0.318307944957246,0.240640921509267,0.143202579258463,0.369149952244508,0.00425498994275104,0.277865543268387
"CDKN2A",0.0334242837653479,0.059131954558695,0.0130208333333333,0.0495495495495495,0,0.132897806812879,0.111232517482517,0.0635593220338983,0.0618335190195766,0.0351662042018234,0.0298309089566566,0.0314347125201505,0.0272206303724928,0.000541544174531951,0.0480077233631736
"CDKN2B",0.00954979536152797,0.0203903291581707,0.0148654513888889,0.0405405405405405,0.0178571428571429,0.129662466946648,0.149475524475524,0.0860892930963208,0.0689559127805189,0.0468882722690979,0.0556006793177287,0.0492566720401218,0.0563514804202483,0.00177935943060498,0.0206248902931367
"PLAA",0.172578444747613,0.0633556655986018,0.262369791666667,0.346846846846847,0.107142857142857,0.308850521076373,0.463068181818182,0.220028937577511,0.538715581728474,0.4047228042358,0.585837702133944,0.64830736163353,0.152340019102197,0.0447160761256383,0.248025276461295
"TEK",0.0034106412005457,0.0164579085348092,1.24468315972222,1.46396396396396,1.33035714285714,0.0174832788925183,0.0122377622377622,0.0720338983050847,0.011340124144517,0.00679540177813013,0.00317507199291147,0.00277628515135232,0.0109837631327603,0.0023982670586415,0.00219413726522731
"C9orf72",0.414051841746248,0.059131954558695,0.225260416666667,0.184684684684685,0.0892857142857143,0.199253383107793,0.168050699300699,0.09725093013642,3.10894477160592,1.17866243841667,2.38905707745699,3.32303421099767,0.184336198662846,1.19897880241374,0.313059505002633
"RIGI",0.146657571623465,0.118992135158753,1.59917534722222,0.540540540540541,0.955357142857143,1.00133768859854,0.789772727272727,0.452563042579578,0.454002864873468,0.350586103403364,0.235989071845234,0.234999104424145,0.34909264565425,0.36678013306514,0.270229945585396
"NDUFB6",0.192360163710778,0.310515584037285,0.435546875,0.743243243243243,0.196428571428571,0.806875097215741,1.01081730769231,0.615750310045473,0.378481617061913,0.392830851124073,0.311673927490216,0.23374529822676,0.425501432664756,0.051678786941049,0.234684921888713
"APTX",0.130286493860846,0.0764637343431401,0.250108506944444,0.459459459459459,0.223214285714286,0.375703841966091,0.383413461538462,0.287618850764779,0.32293490370842,0.220114389263265,0.24189618252972,0.277449399964177,0.183858643744031,0.0411573572644283,0.15086887835703
"DNAJA1",2.52796725784447,0.723565394698514,4.59505208333333,4.06306306306306,2.875,5.89578472546275,5.05244755244755,2.74865646961554,4.01651281235079,2.66996998697548,3.20261389647789,3.24270105677951,2.19579751671442,0.377378926195265,2.39459364577848
"B4GALT1",1.13642564802183,0.319691232158462,0.550130208333333,1.0045045045045,0.714285714285714,2.89366931093483,1.96274038461538,1.12618850764779,3.75099474773198,1.89642675123167,2.62822122129513,2.76258284076661,0.317096466093601,0.271390994894012,0.950149201334035
"BAG1",0.21418826739427,0.20900087387125,0.511827256944444,0.837837837837838,0.428571428571429,0.588800746616892,1.03081293706294,0.529867713931377,0.622712080216457,0.579421258281896,0.607620172782988,0.531524270105678,0.55396370582617,0.0309453814018258,0.203703703703704
"CHMP5",0.194406548431105,0.274104281969123,0.864691840277778,1.12162162162162,0.392857142857143,1.00429304713019,1.3357736013986,0.79991732120711,0.883932834633137,0.851350586103403,0.596396662482463,0.439638187354469,0.580229226361031,0.140956212285316,0.184921888713358
"AQP7",0.00136425648021828,0.00568016312263327,0.0291883680555556,0,0.151785714285714,0.00391973868408773,0.0418487762237762,0.00155022736668045,0.00155180646188127,0.0010759386148706,0.000295355534224323,0.000447787927637471,0.0491881566380134,0.000232090360513693,0.0012287168685273
"AQP3",0.0115961800818554,0.0326245266530731,0.0698784722222222,0.027027027027027,0.0357142857142857,0.0928604759682688,0.305616258741259,0.03462174452253,0.0259828107591915,0.0599127923438473,0.0383223805656058,0.0101200071646068,0.0143266475644699,0.000773634535045644,0.224767421449886
"UBE2R2",0.550477489768076,0.225750072822604,1.01898871527778,1.49099099099099,0.669642857142857,1.06691553896407,1.10085227272727,0.773770152955767,2.2810759191469,2.13868282462201,4.20505057963524,5.46999820884829,0.489971346704871,0.642426117901903,0.521765841671055
"DCAF12",0.0156889495225102,0.0466064666472473,0.1923828125,0.27027027027027,0.0803571428571429,0.171846321356354,0.197880244755245,0.142207523770153,0.510066847047589,0.360722577722408,0.247950970981319,0.191026329930145,0.0654250238777459,0.0280829336221569,0.0890819729682289
"UBAP1",0.345839017735334,0.166618118263909,0.587782118055556,0.626126126126126,0.383928571428571,1.53874630580184,1.79927884615385,0.747829681686647,2.57496418908165,1.5404043264058,2.64409658125969,3.7863156009314,0.364374403056351,0.69627108154108,0.548183254344392
"NUDT2",0.043656207366985,0.0846198660064084,0.135199652777778,0.346846846846847,0.0714285714285714,0.191569450925494,0.247486888111888,0.162773873501447,0.106796116504854,0.109802367064953,0.0948091264860075,0.0721834139351603,0.132282712511939,0.00208881324462324,0.0662629454098648
"CNTFR",0,0.00189338770754442,0.000217013888888889,0.0045045045045045,0,0.0428682532275626,0.00109265734265734,0.00775113683340223,0.000397899092790068,0.000283141740755422,7.38388835560806e-05,0,0.00238777459407832,7.73634535045644e-05,0.000526592943654555
"DCTN3",0.136425648021828,0.357122050684532,0.398980034722222,0.797297297297297,0.330357142857143,0.850645512521387,1.08391608391608,0.698119057461761,0.360058889065733,0.393906789738943,0.348888724802481,0.335214042629411,0.526265520534862,0.0220485842488009,0.223889766543795
"SIGMAR1",0.0177353342428377,0.0573842120594232,0.0593532986111111,0.193693693693694,0.00892857142857143,0.199284492144968,0.189576048951049,0.1400372054568,0.0830813305745663,0.0748060479075825,0.0538285461123828,0.0375246283360201,0.0802292263610315,0.000928361442054773,0.0269440056169914
"IL11RA",0.00682128240109141,0.0725313137197786,0.0336371527777778,0.0315315315315315,0.0178571428571429,0.303966402239851,0.153081293706294,0.176725919801571,0.0194572656374343,0.0100232176227419,0.0115188658347486,0.0160308078094215,0.0530085959885387,0.000928361442054773,0.0228190275583641
"CCL19",0.0654843110504775,0.0199533935333528,0.00130208333333333,0,0,0.928666977757038,0.00458916083916084,0.000930136420008268,0.0140060480662104,0.00458689620023784,0.0292401978882079,0.00349274583557227,0.439828080229226,0.000309453814018258,0.00035106196243637
"CCL21",0.00204638472032742,0.158316341392368,0.0246310763888889,104.716216216216,0,0.0149945559184943,0.00196678321678322,0.00165357585779248,0.00397899092790068,0.00243501897049663,0.00465184966403308,0.00429876410531972,0.0974212034383954,0.000309453814018258,0.00157977883096367
"VCP",0.502728512960437,0.336294785901544,1.00217013888889,1.69369369369369,0.785714285714286,1.57277959247161,1.7573208041958,1.06717651922282,1.32536208817444,1.16382581120109,1.21021930148416,1.00277628515135,0.614613180515759,0.0591830419309918,0.491662278392136
"FANCG",0.00886766712141883,0.00888435770463152,0.0207248263888889,0.0315315315315315,0.00892857142857143,0.033659978223674,0.0272071678321678,0.0288342290202563,0.017427980264205,0.0152330256526417,0.0145462600605479,0.00564212788823213,0.0148042024832856,0.000541544174531951,0.00895208004212743
"RUSC2",0.00818553888130969,0.0713661520535974,0.239691840277778,0.252252252252252,0.419642857142857,0.401026598226785,0.339488636363636,0.47354278627532,0.262494031513608,0.32164901749816,0.211991434689507,0.2244313093319,0.297516714422159,0.00549280519882408,0.00684570826750922
"CD72",0.210777626193724,0.00932129332944946,0.0135633680555556,0.027027027027027,0.0267857142857143,0.0374241717218852,0.0285183566433566,0.0267672591980157,0.434346649689639,0.160881137097231,0.350365502473603,0.0826616514418771,0.0200573065902579,0.00263035741915519,0.0385290503773916
"TPM2",0.156889495225102,0.789542674046024,0.0550130208333333,0.0585585585585586,1.08035714285714,1.3403017576606,0.529938811188811,0.372571310458867,0.035054910074805,0.0195367801121241,0.0203795318614783,0.0137023105857066,17.8247373447947,0.00440971684976017,0.0238722134456732
"TLN1",0.61869031377899,0.338916399650452,0.895941840277778,1.85135135135135,0.794642857142857,1.64025509410484,1.74825174825175,1.16339396444812,2.03342352379437,2.08437623874512,2.14140146200989,1.94608633351245,2.2683858643744,0.211666408788488,0.638932771634193
"CREB3",0.0491132332878581,0.102097290999126,0.142469618055556,0.225225225225225,0.0267857142857143,0.268626536008711,0.326923076923077,0.186233980983878,0.136837498010505,0.174471940653491,0.154397105515765,0.0810496149023822,0.135625596943649,0.00618907628036516,0.0393189397928734
"NPR2",0.00136425648021828,0.0171861345761724,0.0149739583333333,0.0135135135135135,0.00892857142857143,0.0878208119458703,0.0631555944055944,0.0724472922695329,0.00111411745981219,0.000906053570417351,0.000590711068448645,0.000268672756582483,0.0205348615090735,0.000232090360513693,0.0035106196243637
"CLTA",0.478171896316508,0.646664724730556,1.46343315972222,2.93693693693694,0.901785714285714,2.03698864520143,2.29447115384615,1.66763125258371,2.93665446442782,2.29050342601506,1.66418075758695,1.24162636575318,1.01862464183381,0.0539223270926814,0.484465508162191
"MELK",0.00409276944065484,0.010340809787358,0.00900607638888889,0.0900900900900901,0,0.0179188054129725,0.0186844405594406,0.00454733360892931,0.0219242400127328,0.0278045189421825,0.0107804769991878,0.00214938205265986,0.00764087870105062,0.000541544174531951,0.0166754432157276
"PAX5",1.00204638472033,0.00568016312263327,0.000108506944444444,0,0,0.00115103437548608,0.00076486013986014,0.000413393964448119,0.00266592392169346,0.00260490401494988,0.00118142213689729,0.000626903098692459,0.000955109837631328,0.000154726907009129,0.000526592943654555
"TOMM5",0.330150068212824,0.431983687736673,0.868272569444444,1.17117117117117,0.223214285714286,1.22970913050241,1.53485576923077,0.780281107895825,0.478274709533662,0.571663174585197,0.489182603559034,0.276016478595737,0.47134670487106,0.00557016865232864,0.329471651746533
"EXOSC3",0.120054570259209,0.0879697057966793,0.170789930555556,0.252252252252252,0.0625,0.340115103437549,0.337521853146853,0.273666804464655,0.200103453764125,0.165581289993771,0.163848482610943,0.137739566541286,0.186246418338109,0.0212749497137552,0.135071090047393
"PIP5K1B",0.472714870395634,0.0237401689484416,0.0245225694444444,0.0135135135135135,0.178571428571429,0.00843054907450614,0.0101617132867133,0.00888797023563456,0.129158045519656,0.0709553202333088,0.130990179428487,0.195951997134157,1.00143266475645,0.0327247408324308,0.013252589081973
"FXN",0.0334242837653479,0.0304398485289834,0.0987413194444444,0.198198198198198,0.0982142857142857,0.136817545496967,0.10270979020979,0.0877428689541133,0.0795002387394557,0.0677841327368481,0.061360112235103,0.0508687085796167,0.0773638968481375,0.00123781525607303,0.0703001579778831
"TJP2",0.0354706684856753,0.0318963006117099,0.641384548611111,0.72972972972973,0.714285714285714,0.188396329133613,0.151442307692308,0.0543613063249277,0.281314658602578,0.189988108046888,0.368382190061286,0.31488447071467,0.0945558739255014,0.00502862447779669,0.035106196243637
"APBA1",0.0129604365620737,0.0300029129041655,0.0639105902777778,0.540540540540541,0.508928571428571,0.117187743039353,0.0560533216783217,0.375671765192228,0.752546554193856,0.300866413726712,0.169534076644761,0.0509582661651442,0.134670487106017,0.00154726907009129,0.0191328769527822
"TRPM3",0.00136425648021828,0.028109525196621,0.251627604166667,0.121621621621622,0.0892857142857143,0.224171721885208,0.0803103146853147,0.137866887143448,0.0636240649371319,0.0233308794382468,0.0228162150188289,0.00788106752641949,0.12559694364852,0.00255299396565063,0.00201860628400913
"CEMIP2",1.3130968622101,0.347363821730265,5.48003472222222,2.02252252252252,1.67857142857143,2.29516254471924,2.46951486013986,0.880219098801157,2.87326913894636,1.19219661362478,1.16096876615226,1.41348737238044,1.07784145176695,0.116973541698901,3.7847112515359
"ALDH1A1",0.00613915416098226,0.0879697057966793,0.0109592013888889,0.274774774774775,0.0446428571428571,0.206408461658112,0.00743006993006993,0.355518809425382,1.21355244310043,0.704286765955037,0.0632799232075611,0.240103886799212,0.10792741165234,0.00440971684976017,0.004739336492891
"ANXA1",0.332878581173261,2.60034954849985,4.45138888888889,7.34234234234234,1.48214285714286,9.84943226007155,17.5508085664336,10.8361926415874,12.7814738182397,15.2457104026276,12.8430923724433,11.7237148486477,1.95510983763133,0.225746557326319,4.10251009303142
"RORB",0.00886766712141883,0.00844742207981357,0.00575086805555556,0.198198198198198,0,0.0277803701975424,0.0115821678321678,0.00981810665564283,0.00994747731975171,0.00588934820771278,0.0165399099165621,0.0102991223356618,0.296084049665712,0.000928361442054773,0.0252764612954186
"OSTF1",0.450204638472033,0.145499563064375,0.538953993055556,0.783783783783784,0.419642857142857,0.416301135479857,0.799715909090909,0.376498553121124,1.47262454241604,1.33546633444702,1.05397622387949,1.0214938205266,0.201050620821394,0.220717932848522,0.533614182903282
"PCSK5",0.0225102319236016,0.250364113020682,0.860894097222222,0.0585585585585586,0.839285714285714,4.84240161766993,1.01201923076923,2.91918147995039,1.01802482890339,0.451894218245654,1.27187476925349,1.84578183772166,0.509551098376313,0.0263035741915519,0.581885202738283
"GNA14",0.00545702592087312,0.082726478298864,1.51475694444444,0.954954954954955,0.107142857142857,0.2804790791725,0.162041083916084,0.141277387350145,0.0202132739137355,0.0114955546746701,0.0150631322454404,0.0111946981909368,0.00477554918815664,0.0021661766981278,0.00491486747410918
"GNAQ",0.557980900409277,0.415671424410137,4.50868055555556,2.54504504504505,3.16964285714286,1.99374708352776,1.4649256993007,1.34900785448532,9.233885086742,6.26162296845801,6.77028723325703,5.51665771090811,0.842884431709647,0.861132600959307,1.05090398455327
"CEP78",0.0579809004092769,0.0263617826973493,0.104817708333333,0.103603603603604,0.0535714285714286,0.154985223207342,0.10861013986014,0.0774080198429103,0.106278847684227,0.0761651282632086,0.0771616333161043,0.0457639262045495,0.0821394460362942,0.00139254216308216,0.198437774267158
"PSAT1",0.00477489768076398,0.00830177687154093,0.00444878472222222,0,0,0.0116036708663867,0.0194493006993007,0.00671765192228193,0.00206907528250836,0.00277478905940314,0.00132909990400945,0.000537345513164965,0.00286532951289398,0,0.0147446024223275
"TLE4",0.823328785811733,0.288086221963297,0.727322048611111,1.29279279279279,1.26785714285714,1.62050085549852,1.39707167832168,0.705870194295163,3.65159955435302,1.96970383373917,2.60230377316695,3.13881425756762,0.810410697230181,0.52746402599412,2.03501843075303
"TLE1",0.701227830832196,0.0652490533061462,0.577799479166667,1.81981981981982,0.625,0.673666200031109,0.627403846153846,0.306324927656056,0.261936972783702,0.19270626875814,0.210957690319722,0.240820347483432,0.425501432664756,0.00943834132755686,0.283131472704932
"IDNK",0.0497953615279673,0.0356830760267987,0.0883246527777778,0.135135135135135,0.00892857142857143,0.128760304868564,0.150895979020979,0.135903265812319,0.0895272958777654,0.0738433659890141,0.0527948017425977,0.0365394948952176,0.0778414517669532,0.00185672288410955,0.0653852905037739
"UBQLN1",0.390859481582538,0.138945528692106,0.685438368055556,0.936936936936937,0.3125,0.755731840099549,0.809440559440559,0.516639107069037,0.91628203087697,0.906619853898862,0.93819685446356,1.03179294286226,0.3018147086915,0.0680798390840167,0.421976478848517
"NTRK2",0.0136425648021828,0.159481503058549,0.0385199652777778,0.0315315315315315,0.125,1.63334888785192,1.05791083916084,1.5223232740802,0.0069632341238262,0.00481340959284218,0.00487336631470132,0.00322407307898979,2.8080229226361,0.00177935943060498,0.0471300684570827
"AGTPBP1",0.534788540245566,0.0777745412175939,0.625542534722222,0.653153153153153,0.517857142857143,0.274630580183543,0.27076048951049,0.180859859446052,1.88484800254655,1.29169262132624,1.89684707967216,3.62529106215296,0.298949379178606,0.68745164784156,0.774969282078287
"GOLM1",0.0231923601637108,0.35479172735217,0.515733506944444,0.333333333333333,0.151785714285714,2.82454503033131,4.38068181818182,0.975919801570897,0.0845933471271686,0.0690299563961719,0.0718452337000665,0.115529285330467,0.0883476599808978,0.00355871886120996,0.05028962611901
"GAS1",0.00954979536152797,0.308330905913195,0.0313585069444444,0.0585585585585586,0.0803571428571429,2.89323378441437,0.944493006993007,2.89727159983464,0.0207703326436416,0.0169318760971742,0.0121834157867533,0.0100304495790793,0.0386819484240688,0.004796534117283,0.0116728102510093
"DAPK1",0.22237380627558,0.0734051849694145,0.207682291666667,1.75225225225225,0.0267857142857143,0.183107792813812,1.54163024475524,0.0291442744935924,3.48511857392965,2.21852879551503,1.47707302665584,1.34255776464267,0.0229226361031519,0.091830419309918,0.0172898016499912
"CTSL",0.0538881309686221,0.455723856685115,0.511067708333333,2.09009009009009,0.366071428571429,2.2857676154923,2.21656468531469,1.42279867713931,8.73416361610695,11.4427770541933,4.92623495532748,1.80691384560272,0.556829035339064,0.0813089896332972,0.0553800245743374
